Record ID,Shipment ID,Shipdate,Vendor ID,O_COUNTRY,ORIG,ORIG_ZIP,D_COUNTRY,DEST,DEST_ZIP,Equipment Type,Cost,Weight,Mileage
9519,134806,10/22/2019,22,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,6,0,0
9520,FAC5304,1/9/2020,28,MX,NL SAN PEDRO,66278,MX,NL SANTA CATARINA,66376,DV,81,1,105
9521,A3532,10/1/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,414,1693,131
9522,P3563,1/15/2020,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,79,0,14
9523,FAC5008,1/7/2020,28,MX,APODACA,66600,MX,SAN PEDRO,66269,DV,14,0,0
9524,3046,6/25/2020,17,MX,NL APODACA,66600,MX,JA GUADALAJARA,44490,DV,1224,0,474
9525,FAC5008,1/7/2020,28,MX,APODACA,66600,MX,SAN PEDRO,66269,DV,14,0,0
9526,E1793,10/8/2019,26,MX,NL APODACA,66600,MX,CU MONCLOVA,25730,DV,212,1,122
9527,E1808,10/18/2019,26,MX,NL SAN PEDRO,66278,MX,DG DURANGO,34206,DV,583,1,446
9528,OUT18966,10/21/2019,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
9529,OUT18975,10/20/2019,2,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,625,24450,159
9530,OUT18982,10/24/2019,2,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,640,18950,164
9531,OUT18984,10/25/2019,2,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,640,7484,164
9532,OUT19004,10/28/2019,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
9533,OUT19006,10/28/2019,2,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,641,16641,159
9534,OUT19028,10/28/2019,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
9535,OUT19031,10/28/2019,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
9536,OUT19034,10/29/2019,2,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,641,21188,164
9537,EXP6938,1/24/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1901,33900,495
9538,EXP6941,1/26/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
9539,A3711,10/29/2019,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
9540,EXP6946,1/27/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
9541,70376,2/27/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,491,1,131
9542,21688,10/28/2019,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,878,16822,164
9543,71594,3/30/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
9544,71598,3/26/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,408,1,131
9545,1881972,8/6/2020,51,US,TX LAREDO,78040,US,WA KENNEWICK,99338,FB,4806,28356,2211
9546,6283094,1/6/2020,44,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1099,18148,164
9547,6285378,1/6/2020,44,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1099,11174,164
9548,1574352,10/23/2019,55,US,TX LAREDO,78040,US,WA TUKWILA,98168,FB,7581,20230,2435
9549,22591,5/11/2020,3,US,TX LAREDO,78040,US,MI DUTTON,49316,FB,4443,15551,1550
9550,318852,7/16/2020,50,US,TX LAREDO,78040,US,TX PEARLAND,77584,FB,1787,28154,369
9551,318974,7/16/2020,50,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,858,7044,164
9552,1576819,10/29/2019,55,US,TX LAREDO,78040,CA,ON SCARBOROUGH,M1C2A6,FB,5518,9830,1860
9553,6311741,1/27/2020,44,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1054,6739,164
9554,INB0011320,1/7/2020,37,US,TX LAREDO,78045,US,TX LAREDO,78045,DV,255,0,0
9555,INB0011520,1/7/2020,37,US,TX LAREDO,78045,US,TX LAREDO,78045,DV,255,0,0
9556,134800,10/15/2019,22,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,547,49,59
9557,134802,10/25/2019,22,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,517,49,1324
9558,2761,6/12/2020,17,MX,NL APODACA,66600,MX,NL SANTA CATARINA,66100,DV,54,1,22
9559,INB0011820,1/7/2020,37,US,NY SYRACUSE,13206,MX,NL APODACA,66600,DV,3869,0,2083
9560,A3602,10/14/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,334,3936,131
9561,A3609,10/15/2019,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9562,A3615,10/16/2019,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9563,A3672,10/23/2019,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9564,A3676,10/24/2019,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9565,A3691,10/28/2019,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9566,A3704,10/29/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,334,3771,131
9567,A3705,10/29/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,334,1557,131
9568,A3709,10/30/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,334,3495,131
9569,A3712,10/30/2019,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9570,21707,10/9/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,1836,14
9571,21745,10/19/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9572,4196B,3/19/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,DV,411,11049,131
9573,21656,10/14/2019,3,US,TX LAREDO,78040,US,VA HERNDON,20171,FB,5456,3143,1748
9574,21630,10/1/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9575,21760,10/22/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9576,59511,12/18/2019,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,464,1,131
9577,59511,12/18/2019,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
9578,59512,12/12/2019,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,464,1,131
9579,6620831,1/7/2020,41,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1024,15880,164
9580,22547,5/4/2020,3,US,TX LAREDO,78040,US,TX SWEETWATER,79556,FB,1271,17630,423
9581,2473,4/21/2020,17,MX,NL GUADALUPE,67170,MX,NL APODACA,66600,DV,50,1,202
9582,1896161,9/18/2020,51,US,TX LAREDO,78040,US,MI DUTTON,49316,FB,2977,12456,1550
9583,2765,6/17/2020,17,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,53,1,601
9584,141049,2/4/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
9585,17126MTY,11/28/2019,24,MX,NL SAN PEDRO,66269,US,TX LAREDO,78045,FB,481,1,76
9586,141227,2/17/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
9587,141232,2/13/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
9588,141233,2/13/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
9589,141248,2/14/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,1375,1,131
9590,134970,10/29/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,329,4234,131
9591,134971,10/25/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,330,7224,131
9592,1910,2/12/2020,17,MX,BJ MONTERREY,21913,MX,NL APODACA,66600,DV,65,1,1324
9593,1817247,2/13/2020,51,US,TX LAREDO,78040,US,WA PROCESSER,99350,FB,5149,20220,2238
9594,318689,6/25/2020,50,US,TX LAREDO,78040,US,TX NEW BRAUNFELS,78130,FB,965,22521,191
9595,INB0008020,1/4/2020,37,US,TX LAREDO,78045,US,TX LAREDO,78045,DV,255,0,0
9596,22560,5/4/2020,3,US,TX LAREDO,78040,US,SC ELGIN,29045,FB,3924,11733,1369
9597,21749,10/23/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9598,21570,10/1/2019,3,US,TX LAREDO,78040,US,PA PORTAGE,15946,FB,5368,7350,1735
9599,21612,10/7/2019,3,US,TX LAREDO,78040,US,MI GRAND RAPIDS,49534,FB,4594,26358,1540
9600,21756,10/29/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9601,59509,12/13/2019,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
9602,22620,5/18/2020,3,US,TX LAREDO,78040,US,MO SAINT LOUIS,63123,FB,5459,9016,1053
9603,1997,2/28/2020,17,MX,NL GUADALUPE,67100,MX,NL APODACA,66600,DV,70,0,202
9604,1897016,9/22/2020,51,US,TX LAREDO,78040,US,WA SEATTLE,98118,FB,5284,17354,2429
9605,14546,10/18/2019,60,US,TX LAREDO,78040,US,MN ROCHESTER,55906,FB,5082,23502,1326
9606,3261242,9/8/2020,13,US,TX LAREDO,78040,US,MI DUTTON,49316,FB,2909,13844,1550
9607,2766,6/16/2020,17,MX,NL MONTERREY,64500,MX,NL APODACA,66600,DV,54,1,18
9608,3261908,9/14/2020,13,US,TX LAREDO,78040,US,IN INDIANAPOLIS,46227,FB,2522,26956,1332
9609,22627,5/11/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,FB,255,0,14
9610,17120MTY,11/21/2019,24,MX,NL SAN PEDRO,66269,US,TX LAREDO,78045,FB,481,1,76
9611,141229,2/12/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
9612,141233,2/13/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
9613,141238,2/14/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
9614,141238,2/14/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
9615,22628,5/12/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9616,22630,5/13/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9617,3264,6/2/2020,11,MX,CI CIUDAD JUAREZ,32648,US,TX EL PASO,79936,DV,1988,0,0
9618,22584,5/8/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,858,4418,164
9619,133999,10/4/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,330,49,131
9620,319033,8/4/2020,50,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,858,17031,164
9621,1614985,5/1/2020,55,US,TX LAREDO,78040,US,WA RICHALAND,99354,FB,6566,20291,2229
9622,INB0021020,1/14/2020,37,US,TX LAREDO,78045,US,TX LAREDO,78045,DV,5775,44092,8
9623,59245,12/6/2019,10,MX,NL SAN PEDRO,66278,MX,TM NUEVO LAREDO,88284,DV,464,1,64
9624,140591,12/31/2019,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,482,1,131
9625,17123MTY,11/22/2019,24,MX,NL SAN PEDRO,66269,US,TX LAREDO,78045,FB,481,1,76
9626,17125MTY,11/25/2019,24,MX,NL SAN PEDRO,66269,US,TX LAREDO,78045,FB,481,1,76
9627,141240,2/7/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,510,1,131
9628,141244,2/8/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
9629,22631,5/2/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9630,17185MTY,11/23/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,504,1,144
9631,22587,5/11/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,858,11345,164
9632,2033,2/26/2020,17,MX,NL GENERAL ESCOBEDO,66050,MX,NL APODACA,66600,DV,65,0,13
9633,134973,10/25/2019,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,DV,493,1,131
9634,134969,10/30/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,329,1,131
9635,133909,10/2/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,330,1,131
9636,6678146,1/6/2020,41,US,TX LAREDO,78040,US,IN LAFAYETTE,47909,FB,2975,4213,1356
9637,134043,10/7/2019,22,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,172,1,2313
9638,A4482,3/5/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,290,3610,131
9639,142086,4/8/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,389,1,131
9640,142086,4/8/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88299,FB,0,0,0
9641,A4549,3/13/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9642,A4501,3/6/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9643,A4517,3/10/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,290,1246,131
9644,A4525,3/7/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,447,1649,131
9645,A4526,3/12/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,367,33,131
9646,143078,4/21/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,389,1,131
9647,1618725,5/27/2020,55,US,TX LAREDO,78040,US,CA SAN FERNANDO,91340,FB,3969,24352,1527
9648,22601,5/4/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
9649,INB00157/20,1/14/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,1823,164
9650,INB00219/20,1/17/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,9332,164
9651,R17412,2/20/2020,40,MX,REYNOSA,88780,MX,REYNOSA,88780,DV,2638,0,1702
9652,INB00122/20,1/9/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,2918,164
9653,1891347,8/27/2020,51,US,TX SAN ANTONIO,78220,US,IL BROADVIEW,60155,FB,2032,17329,1193
9654,INB00141/20,1/10/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,6533,164
9655,22614,5/18/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,856,37584,164
9656,R15860,10/21/2019,40,MX,NL SAN PEDRO,66269,MX,NL SAN PEDRO,66269,DV,1932,0,63
9657,22615,5/10/2020,3,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,856,35880,159
9658,21595,10/7/2019,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,878,20152,164
9659,21714,10/9/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,196,0,14
9660,21759,10/19/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,196,0,14
9661,2449,4/15/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,50,1,17
9662,70378,2/27/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
9663,70378,2/27/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,491,1,131
9664,141320,4/2/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,396,1,131
9665,F0090264736,3/19/2020,67,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9666,F0090264711,3/2/2020,67,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9667,F0090264718,3/7/2020,67,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9668,4210612,10/14/2019,35,US,TX LAREDO,78045,CA,ON TORONTO,M3B0A3,FB,8348,4668,1843
9669,4131B,1/30/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,491,12216,131
9670,71599,3/27/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
9671,1879162,7/30/2020,51,US,TX LAREDO,78040,US,TX CORPUS CHRISTI,78408,FB,977,37774,140
9672,6225848,1/2/2020,44,US,TX LAREDO,78040,US,FL TALLAHASSEE,32303,FB,2294,11809,1058
9673,F0090264719,3/9/2020,67,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9674,F0090264721,3/10/2020,67,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9675,F0090264723,3/11/2020,67,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
9676,16165,5/30/2020,60,US,TX SAN ANTONIO,78220,US,CO DENVER,80229,FB,3115,18184,976
9677,16185,5/30/2020,60,US,TX SAN ANTONIO,78220,US,OR HILLSBORO,97124,SD,5880,22424,2329
9678,1338448,11/27/2019,32,US,TX SAN ANTONIO,78220,US,IN INDIANAPOLIS,46222,DD,4126,42503,1170
9679,6260346,1/25/2020,32,US,TX SAN ANTONIO,78220,US,AZ WADDELL,85355,DD,4339,46260,1020
9680,208812,10/2/2019,8,US,TX HOUSTON,77032,US,TX SAN ANTONIO,78220,DV,0,1885,0
9681,209067,10/16/2019,8,US,TX HOUSTON,77032,US,TX SAN ANTONIO,78220,DV,0,5382,0
9682,209067,10/16/2019,8,US,TX HOUSTON,77032,US,TX SAN ANTONIO,78220,DV,721,1744,204
9683,12362,7/13/2020,7,US,TX SAN ANTONIO,78220,US,MD CAPITOL HEIGHTS,20743,SD,3266,1150,1604
9684,3255882,7/23/2020,13,US,TX SAN ANTONIO,78220,US,NC YADKINVILLE,27055,DD,4502,57841,1295
9685,12370,7/27/2020,7,US,TX SAN ANTONIO,78220,US,MA AVON,2322,SD,4308,23504,2034
9686,12369,7/27/2020,7,US,TX SAN ANTONIO,78220,US,MA AVON,2322,SD,4308,23504,2034
9687,3623,1/31/2020,65,US,TX SAN ANTONIO,78220,US,NC CHARLOTTE,28204,FB,2098,37937,1228
9688,6386587,1/20/2020,32,US,TX SAN ANTONIO,78220,US,OK DURANT,74701,DD,1026,32017,365
9689,134806,10/22/2019,22,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,44,0,0
9690,134806,10/22/2019,22,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,6,0,0
9691,P2959,10/14/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,39,0,14
9692,P2991,10/23/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,134,0,14
9693,P2991,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,134,0,0
9694,P2914,10/3/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,44,0,14
9695,P2914,10/3/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,11,0,0
9696,P2928,10/9/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,268,0,14
9697,P2935,10/9/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,19,0,14
9698,P2939,10/9/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,268,0,14
9699,P2945,10/9/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,5,0,0
9700,P2950,10/14/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,268,0,14
9701,P2956,10/14/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,268,0,14
9702,2455,4/16/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,50,1,17
9703,2699,5/6/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,26,0,17
9704,INB00004/20,1/6/2020,37,US,TX LAREDO,78040,US,PA WAYNESBORO,17268,DV,4586,21415,1761
9705,3917B,10/8/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,326,23748,64
9706,4192B,3/13/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,DV,233,24808,123
9707,22600,5/3/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
9708,21692,10/28/2019,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,876,16039,164
9709,21559,10/1/2019,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,876,23079,164
9710,21785,10/31/2019,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
9711,21787,10/31/2019,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,196,0,14
9712,1900348,9/17/2020,51,US,TX SAN ANTONIO,78220,US,IN INDIANAPOLIS,46218,FB,1998,9832,1173
9713,522353,5/11/2020,88,US,TX SAN ANTONIO,78220,US,NC WASHINGTON,27889,DV,2300,3980,1478
9714,3190,7/28/2020,17,MX,NL ESCOBEDO,66055,MX,NL APODACA,66600,DV,54,0,17
9715,P2941,10/9/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,39,0,14
9716,P2943,10/9/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,33,0,14
9717,P2967,10/15/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,2,0,0
9718,P2967,10/15/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,7,0,0
9719,P2967,10/15/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,5,0,0
9720,P2970,10/15/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,7,0,0
9721,P2993,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,7,0,0
9722,P2993,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,2,0,0
9723,P2995,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,39,0,0
9724,P2999,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,1,0,0
9725,P2999,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,1,0,0
9726,P2999,10/23/2019,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,4,0,0
9727,P2931,10/9/2019,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,268,0,14
9728,4132B,1/31/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,FB,318,20154,123
9729,INB0017720,1/13/2020,37,MX,NL CIENEGA DE FLORES,65550,US,TX LAREDO,78045,DV,441,551,135
9730,78428,10/25/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,4186,164
9731,78429,10/25/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,8003,164
9732,A3580,10/10/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,330,6258,123
9733,A3612,10/16/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,330,75,123
9734,A3612,10/16/2019,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
9735,A3654,10/21/2019,20,MX,NUEVO LAREDO,88060,MX,SAN PEDRO,66269,DV,0,0,0
9736,A3683,10/24/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,410,6269,123
9737,A3699,10/28/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,330,6278,123
9738,A3708,10/30/2019,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,410,6410,123
9739,22179,2/8/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,869,10022,164
9740,21573,10/1/2019,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,874,24107,164
9741,209239,10/25/2019,8,US,TX HOUSTON,77032,US,TX SAN ANTONIO,78220,DV,0,5576,0
9742,3326,11/11/2019,65,US,TX SAN ANTONIO,78220,US,IL BROADVIEW,60155,FB,2388,10827,1193
9743,BR185064,1/10/2020,18,US,TX SAN ANTONIO,78220,US,CA HAYWARD,94545,SD,4431,22200,1720
9744,21678,10/16/2019,3,US,TX SAN ANTONIO,78220,US,TX LAREDO,78045,DV,878,1,159
9745,514960,4/17/2020,88,US,TX SAN ANTONIO,78220,US,PA PHILADELPHIA,19116,FB,2966,20670,1749
